random_state,metric,ACC,ROC-AUC,RP-AUC
199999872,2.9170435529779537,0.9719873150105708,0.9730809452787108,0.9719752926886718
199999871,2.864123495596103,0.9550739957716702,0.956545290662497,0.9525042091619358
199999870,2.916768836048336,0.9763918252290346,0.9759773615160713,0.9643996493032303
199999869,2.9370868059069055,0.9830866807610994,0.9824693675815516,0.9715307575642544
199999868,2.913606837171818,0.9751585623678647,0.9748420759081413,0.9636061988958119
199999867,2.867878058102035,0.965292459478506,0.9635118782322463,0.9390737203912826
199999866,2.8874769911827833,0.9614164904862579,0.9630893363577737,0.9629711643387517
199999865,2.9199314654196225,0.9776250880902043,0.9771126471240013,0.9651937302054167
199999864,2.4347236562175616,0.8389711064129669,0.8301115241635688,0.7656410256410257
199999863,2.829582196605341,0.9550739957716702,0.9526759325426961,0.9218322682909749
199999862,2.7161831418246813,0.923185341789993,0.9191802139849657,0.8738175860497227
199999861,2.9475488647607953,0.9830866807610994,0.9835196219283546,0.9809425620713413
199999860,2.9301234638033082,0.9813248766737139,0.9805922060072159,0.9682063811223784
199999859,2.558050806517368,0.845137420718816,0.8527762769006292,0.8601371088979233
199999858,2.947316084945008,0.9843199436222692,0.9843232482688731,0.9786728930538662
199999857,2.7617012750894028,0.9363988724453841,0.9329364792825005,0.8923659233615181
199999856,2.9387773689251646,0.9813248766737139,0.9814766307203132,0.9759758615311375
199999855,2.9185031580622764,0.9721634954193094,0.9733405209440835,0.9729991416988837
199999854,2.9499313063159276,0.9843199436222692,0.9845812054768598,0.9810301572167985
199999853,1.5552578700602813,0.49330514446793516,0.5184192900200938,0.5435334355722524
199999852,2.893075961056103,0.9631782945736435,0.9648190938132599,0.9650785726691997
199999851,2.726232589268565,0.9263565891472868,0.9223601092583232,0.8775158908629548
199999850,2.9332935132588913,0.9786821705426356,0.9791675900173549,0.9754437526989006
199999849,2.731198608051866,0.9277660324171952,0.9238470981059069,0.8795854775287643
199999848,2.8373540901663814,0.943093727977449,0.9458774155476486,0.9483829466412841
199999847,2.865793711211372,0.9531360112755461,0.9554035312250228,0.9572541687108032
199999846,2.835857056373392,0.9566596194503171,0.9544040715407964,0.9247933653822784
199999845,2.4174621105348892,0.8335095137420718,0.8243494423791822,0.7596031544136352
199999844,2.8547060984987,0.9497885835095138,0.9520746133754298,0.9528429016137563
199999843,2.8737363067727313,0.9663495419309373,0.9648482260462081,0.9425385387955859
199999842,2.928867836290329,0.9793868921775899,0.9791924893617551,0.970288454750984
199999841,2.9332367681226286,0.9800916138125441,0.9801018134192526,0.9730433408908321
199999840,2.8467655572375405,0.9596546863988724,0.9575454973270554,0.9295653735116128
199999839,2.8547805819698495,0.9496124031007752,0.9519624418289065,0.9532057370401675
199999838,2.8604324647600974,0.9621212121212122,0.9606820677411564,0.9376291848977287
199999837,2.9320612613215458,0.9804439746300211,0.9802156034231618,0.9714016832683627
199999836,2.916996140224958,0.9716349541930938,0.9728381766708082,0.972523009361056
199999835,2.9456046371430133,0.983262861169838,0.9834475383263158,0.9788942376468596
199999834,2.9194814926258994,0.9785059901338972,0.9776366538269048,0.9633388486650977
199999833,2.927902766342384,0.9788583509513742,0.9787454216330485,0.9702989937579617
199999832,2.8459153899837766,0.9593023255813954,0.957229026659728,0.9293840377426534
199999831,2.877747037363569,0.9677589852008457,0.9661878107749424,0.943800241387781
199999830,2.9169440981563715,0.9779774489076815,0.9770237564644922,0.9619428927841976
199999829,2.780049547009476,0.92353770260747,0.9271432733176135,0.9293685710843922
199999828,2.9134307339940433,0.9767441860465116,0.9758516198268499,0.960834928120682
199999827,2.8304359164139874,0.9408033826638478,0.9436637393337433,0.9459687944163963
199999826,2.9032898158446514,0.96723044397463,0.968541421304377,0.9675179505656445
199999825,2.9263225634924326,0.9760394644115574,0.9767111451955469,0.9735719538853284
199999824,2.832870294388797,0.9418604651162791,0.9446131513357253,0.9463966779367926
199999823,2.831112752430488,0.9552501761804087,0.9529723592377812,0.922890217012298
199999822,2.857583385021205,0.9610641296687809,0.9596958047094619,0.9368234506429626
199999821,2.901647955333358,0.9670542635658915,0.9682634201241482,0.9663302716433182
199999820,2.930225194757292,0.9767441860465116,0.977565192708476,0.9759158160023043
199999819,2.939400384708908,0.9823819591261451,0.9822417875737333,0.9747766380090296
199999818,2.9329160404971644,0.97815362931642,0.9787757988332169,0.9759866123475274
199999817,2.9163131242903555,0.9772727272727273,0.9765013682189747,0.9625390287986537
199999816,2.959353639718544,0.9880197322057788,0.9879870623006496,0.9833468452121155
199999815,2.904862233172041,0.969168428470754,0.9699964144944062,0.9656973902068806
199999814,2.918786984806449,0.9760394644115574,0.9759556990864431,0.9667918213084487
199999813,2.774479976224567,0.9397463002114165,0.9365786308846489,0.8981550451285013
199999812,2.9031846903825245,0.974277660324172,0.9731572617692976,0.955749768289055
199999811,2.877064645847517,0.9674066243833686,0.9658897656224713,0.9437682558416771
199999810,2.9341096996950133,0.9785059901338972,0.9791291205302565,0.9764745890308595
199999809,2.9317107328926864,0.9813248766737139,0.9807580356409216,0.969627820578051
199999808,2.6525938368155684,0.9050387596899225,0.8999246794831892,0.8476303976424565
199999807,2.93447230488313,0.9802677942212826,0.9803429635697691,0.9738615470920784
199999806,2.930233026849815,0.9797392529950669,0.979564236573651,0.9709295372810975
199999805,2.908815470806699,0.969168428470754,0.9703833503063863,0.9692636920295586
199999804,2.4544058536246114,0.845137420718816,0.8366355258866034,0.7726329070191922
199999803,2.9301042338344585,0.9765680056377731,0.9774345956470966,0.9761016325495888
199999802,2.6820160750167448,0.888477801268499,0.8940053583389149,0.8995329154093309
199999801,2.910253931454029,0.9698731501057083,0.9709978661261849,0.9693829152221359
199999800,2.924171750363832,0.9800916138125441,0.9791621121615868,0.9649180243897008
199999799,2.9263082630493633,0.9797392529950669,0.9791588752468148,0.9674101348074818
199999798,2.8762647395071337,0.9570119802677942,0.959032112684473,0.9602206465548665
199999797,2.839254004672001,0.9575405214940098,0.9553518650853923,0.9263616180925991
199999796,2.91089282829083,0.9763918252290346,0.9753508940109606,0.9591501090508352
199999795,2.9496174145586114,0.9841437632135307,0.9844321829006242,0.9810414684444562
199999794,2.9341100789796624,0.9809725158562368,0.9807732242410057,0.9723643388824197
199999793,2.9141008602967493,0.970754052149401,0.971964085185637,0.9713827229617112
199999792,2.9016178451394774,0.9718111346018323,0.9714026049694112,0.958404105568234
199999791,2.878508102575047,0.9580690627202255,0.9599630991715988,0.960475940683223
199999790,1.960649698593436,0.6354827343199436,0.6535498995311453,0.6716170647423472
199999789,2.9188242121949726,0.9758632840028189,0.9758435275399198,0.9671174006522341
199999788,2.9342412448040647,0.9804439746300211,0.9804367096014361,0.9733605605726074
199999787,2.863432369462547,0.9640591966173362,0.9622291885054667,0.9371439843397444
199999786,2.925796036720884,0.9778012684989429,0.9778328606607788,0.9701619075611623
199999785,2.8536001738185908,0.9614164904862579,0.9594410844162473,0.9327425989160857
199999784,2.899845949362591,0.9737491190979564,0.9724522368326043,0.9536445934320307
199999783,2.940315665124837,0.9823819591261451,0.9823339151480142,0.9755997908506778
199999782,2.920872381140878,0.9772727272727273,0.9769804316052358,0.9666192222629147
199999781,2.9265878962004415,0.9753347427766033,0.9762624590094543,0.974990694414384
199999780,2.9482580588340888,0.985553206483439,0.9852374276985286,0.9774674246521213
199999779,2.9458511889088914,0.9830866807610994,0.9833537922946489,0.979410715853143
199999778,2.896282343822103,0.9642353770260746,0.9658422078746667,0.9662047589213616
199999777,1.981748158070998,0.6428823114869626,0.6605827193569993,0.678283127227036
199999776,2.9439694236487655,0.9825581395348837,0.9828145969916613,0.9785966871222205
199999775,2.9349996057747374,0.9818534178999295,0.9814446350627588,0.9717015528120487
199999774,2.9528958169833865,0.9860817477096547,0.9860530057243594,0.9807610635493722
199999773,2.9344627465391775,0.9818534178999295,0.9813893585181902,0.9712199701210578
199999772,2.8883529952140963,0.9705778717406625,0.9691617884701097,0.9486133350033243
199999771,2.863054642773335,0.963706835799859,0.961967994382708,0.9373798125907682
199999770,2.7596054868126325,0.9159619450317125,0.9200535584898049,0.9235899832911153
199999769,2.926778913040874,0.9753347427766033,0.9762808845243105,0.9751632857399603
199999768,2.9505946912697345,0.9857293868921776,0.9855891309381823,0.9792761734393743
199999767,2.9030186733657226,0.9741014799154334,0.9730266647079182,0.9558905287423711
199999766,2.933994902090488,0.9793868921775899,0.9797084037777284,0.9748996061351696
199999765,2.845263398964695,0.9591261451726568,0.9570431530537802,0.9290941007382585
199999764,2.9455212510746476,0.9848484848484849,0.9844939332747369,0.976178832951426
199999763,2.830823617074112,0.9408033826638478,0.9437005903634558,0.9463196440468081
199999762,2.865182833486063,0.9536645525017619,0.95570319483488,0.9558150861494211
199999761,2.899338199037271,0.9732205778717407,0.972060445648466,0.954057175517064
199999760,2.906494545131819,0.9682875264270613,0.9695645353657839,0.9686424833389741
199999759,2.6489349672853297,0.9041578576462297,0.8988847583643123,0.8458923512747876
199999758,2.947370661148009,0.9841437632135307,0.9842110767223498,0.9790158212121284
199999757,2.908306022805171,0.9700493305144468,0.9709257825241462,0.9673309097665782
199999756,2.6785395068831668,0.9126145172656801,0.9078988190240951,0.8580261705933917
199999755,2.8537567387729483,0.9607117688513037,0.9590292492598669,0.9340157206617781
199999754,2.95006815376001,0.9850246652572234,0.9850667426926648,0.9799767458101217
199999753,2.798007146453087,0.9462649753347427,0.9434559543047232,0.9082862168136212
199999752,2.9041007285203566,0.9686398872445384,0.9695677722805559,0.9658930689952625
199999751,2.8688505372905477,0.9654686398872445,0.9637346028679065,0.939647294535397
199999750,2.9422317558464224,0.9806201550387597,0.9813411782867756,0.9802704225208869
199999749,2.8684613051652224,0.9545454545454546,0.9566141373497636,0.957301713270004
199999748,2.8932431731039148,0.963706835799859,0.9651924594825418,0.9643438778215138
199999747,2.564273067042152,0.8472515856236786,0.8548040795085866,0.8622174019098866
199999746,2.908377532577989,0.9756871035940803,0.9746258251020252,0.9580646038818835
199999745,2.900778154837722,0.9663495419309373,0.9677041808489183,0.9667244320578663
199999744,2.9363082356949057,0.9792107117688513,0.9798173384094797,0.9772801855165746
199999743,2.949002082225481,0.983262861169838,0.9837791975937273,0.981960023461916
199999742,2.898003914030933,0.9721634954193094,0.9712400122504775,0.954600406361146
199999741,2.7176022847677865,0.9011627906976745,0.9060063443529532,0.9104331497171592
199999740,2.9466614043589257,0.9846723044397463,0.9844923148173509,0.9774967851018286
199999739,2.88005333826596,0.9682875264270613,0.9667822826224985,0.9449835292164002
199999738,2.903198186439197,0.9665257223396758,0.9680558840885719,0.9686165800109493
199999737,2.8296635163089983,0.9408033826638478,0.9435900372743186,0.9452700963708321
199999736,2.8861983721532143,0.9700493305144468,0.9685857421374096,0.9475632995013582
199999735,2.9261385428433173,0.9755109231853418,0.976337779526265,0.9742898401317106
199999734,2.8844955007878896,0.959830866807611,0.9617297076567976,0.9629349263234811
199999733,2.952022022393167,0.9859055673009162,0.9858487066035552,0.9802677484886955
199999732,2.8142482459734515,0.9508456659619451,0.9482333915148013,0.9151691884967049
199999731,2.830965129792644,0.9552501761804087,0.952953933722925,0.9227610198893101
199999730,2.9432357745210433,0.9837914023960536,0.9835629467876111,0.9758814253373786
199999729,2.927969380837944,0.9793868921775899,0.9791003617874741,0.96948212687288
199999728,2.8603053705981636,0.9631782945736435,0.961318245990583,0.9358088300339371
199999727,2.9150678843419158,0.9741014799154334,0.9742980252329956,0.9666683791934865
199999726,2.8845318962553654,0.9695207892882312,0.9680649723492781,0.946946134617856
199999725,2.950198533534854,0.985200845665962,0.9851973397540443,0.9798003481148474
199999724,2.9304239695782446,0.9783298097251586,0.9786484386866094,0.9734457211664768
199999723,2.9240262734479767,0.9776250880902043,0.9775364339656937,0.968864751392079
199999722,2.622156977964064,0.8676885130373503,0.8741912070455186,0.8802772578811953
199999721,2.9222661006054786,0.9785059901338972,0.9779314620646039,0.9658286484069776
199999720,2.8736473719616544,0.957892882311487,0.9593718642388146,0.9563826254113531
199999719,2.921178861042222,0.9746300211416491,0.9752610073776757,0.971287832522897
199999718,2.9364401090879406,0.9818534178999295,0.9815920391816084,0.9729946520064024
199999717,2.7610959774361894,0.936046511627907,0.9326568596448856,0.8923926061633969
199999716,2.9240988226416977,0.9792107117688513,0.9785828289141147,0.9663052819587319
199999715,2.9455395630879186,0.9823819591261451,0.9828498295639876,0.9803077743977858
199999714,2.929798910398479,0.9800916138125441,0.979751728636985,0.9699555679489501
199999713,1.5740147715209298,0.5345313601127555,0.5089219330855019,0.5305614783226723
199999712,2.9230586299564583,0.9746300211416491,0.9754452625262378,0.9729833462885714
199999711,2.8431579084945775,0.9585976039464411,0.95646710672108,0.9280931978270565
199999710,2.9168247765635846,0.9760394644115574,0.9757530184230249,0.9650322937290025
199999709,2.5259825807522422,0.8673361522198731,0.8600371747211896,0.7986092538111794
199999708,2.944333670109618,0.9837914023960536,0.9836734998767482,0.9768687678368159
199999707,2.8777691114621393,0.9679351656095843,0.9662999823214655,0.9435339635310896
199999706,2.9203656413876438,0.9783298097251586,0.9776166098546625,0.9644192218078225
199999705,2.9514148370534308,0.9860817477096547,0.9859056016055098,0.979427487738266
199999704,2.924192652941552,0.9756871035940803,0.9762656959242263,0.9722398534232457
199999703,2.954216806946651,0.9866102889358703,0.9865369244827784,0.9810695935280024
199999702,2.882302221011547,0.9679351656095843,0.966815896737439,0.947551158664524
199999701,2.925337935036768,0.9774489076814659,0.9775532410231639,0.9703357863321378
199999700,2.8579873950739803,0.9506694855532065,0.9529855558903134,0.9543323536304604
199999699,2.746932157330135,0.9113812544045102,0.9157367591511315,0.919814143774493
199999698,2.2630609511051576,0.7415433403805497,0.7543536503683859,0.7671639603562219
199999697,2.935238834787489,0.9790345313601128,0.9795946137738193,0.976609689653557
199999696,2.870236627386377,0.9548978153629316,0.957022735591372,0.9583160764320734
199999695,2.9261321494448844,0.9797392529950669,0.9791404497319587,0.9672524467178589
199999694,2.5110542120678456,0.8627554615926709,0.8552044609665428,0.7930942895086321
199999693,2.924743568002217,0.9785059901338972,0.9781894192725904,0.9680481585957296
199999692,1.877662688289409,0.6486962649753347,0.629368029739777,0.5995983935742972
199999691,2.9462316156353863,0.9825581395348837,0.9830357031699355,0.9806377729305671
199999690,2.7584489646490757,0.9159619450317125,0.9199430054006678,0.9225440142166959
199999689,2.9433523689355434,0.9827343199436223,0.9828714919936157,0.9777465569983056
199999688,2.715471023222062,0.9233615221987315,0.9191634069274955,0.8729460940958348
199999687,2.946980995591985,0.9830866807610994,0.983464345383786,0.9804299694470993
199999686,2.894659270581842,0.9718111346018323,0.9706471588603072,0.9522009771197024
199999685,2.8982177125417263,0.9651162790697675,0.9666241717855569,0.9664772616864018
199999684,2.947928550908993,0.9830866807610994,0.983556472958067,0.9812853971898267
199999683,2.6514505727534337,0.904862579281184,0.8996466783029603,0.8469413151692897
199999682,2.897333712418691,0.9719873150105708,0.9710541386445295,0.9542922587635907
199999681,2.9473286974311383,0.9822057787174067,0.9829034876511702,0.9822194310625614
199999680,2.9136155331573725,0.9765680056377731,0.9757578737951829,0.9612896537244164
199999679,2.9388803996784727,0.9804439746300211,0.9808973474728411,0.9775390775756108
199999678,2.5185597452521713,0.8312191684284708,0.8395663032192362,0.8477742736044643
199999677,2.89925698303973,0.9649400986610289,0.9666041278133146,0.9677127565653867
199999676,1.9456940055315528,0.6733615221987315,0.6553903345724907,0.6169421487603306
199999675,2.781358664573409,0.9415081042988019,0.9385110690035533,0.9013394912710541
199999674,2.65134278896095,0.904862579281184,0.8996282527881041,0.8468519568916619
199999673,2.661881680492642,0.8819591261451727,0.8876623748496703,0.8922601794977989
199999672,2.893653068321045,0.970754052149401,0.9698635764920309,0.9530354396796131
199999671,2.9183209885752754,0.9779774489076815,0.9771711605833416,0.9631723790842521
199999670,1.9091257812546785,0.6601479915433404,0.641449814126394,0.6075279755849441
199999669,2.7692657762637,0.9194855532064834,0.9233656692819279,0.9264145537752887
199999668,2.9356586079777482,0.9813248766737139,0.9811633969677578,0.9731703343362766
199999667,2.7150944892836395,0.923185341789993,0.91901438435126,0.8728947631423866
199999666,2.9209929124039595,0.9735729386892178,0.9745327015539682,0.9728872721607733
199999665,2.4014701994835645,0.828400281888654,0.8189775333215477,0.7540923842733627
199999664,2.933294295494423,0.97815362931642,0.9788126498629292,0.9763280163150742
199999663,2.020231567264849,0.6999647639182522,0.683457249070632,0.636809554275965
199999662,2.912928825959983,0.9765680056377731,0.9756841717357582,0.9606766485864519
199999661,2.9431126929763307,0.9829105003523608,0.9829652380252828,0.9772369545986874
199999660,2.926988277593541,0.9774489076814659,0.9777190706568696,0.9718202992552057
199999659,2.9268330767357056,0.9767441860465116,0.9772335334410645,0.9728553572481294
199999658,2.9001916992905263,0.9725158562367865,0.9717038870366543,0.9559719560170854
199999657,2.9354770270357555,0.9813248766737139,0.9811449714529016,0.97300717890914
199999656,2.91458456686212,0.9756871035940803,0.9752891436368479,0.9636083196311919
199999655,2.8606161522903504,0.9517265680056378,0.9539533934071516,0.9549361908775607
199999654,2.4472268708550446,0.8062015503875969,0.8157886742842062,0.8252366461832416
199999653,2.9232163659985093,0.9737491190979564,0.9748659792787655,0.9746012676217873
199999652,2.9093950708931984,0.9756871035940803,0.9747363781911622,0.9589715891079557
199999651,2.884993581611666,0.969168428470754,0.9678959058008003,0.9479292473401119
199999650,2.9067244758598916,0.9746300211416491,0.9737685406743242,0.958325914043918
199999649,2.9331050566764354,0.97815362931642,0.9787942243480728,0.9761572030119425
199999648,2.4360645065477207,0.8393234672304439,0.8305385479200333,0.7662024913972433
199999647,2.793880555889744,0.9281183932346723,0.931570625745424,0.9341915369096478
199999646,2.930092470625808,0.9795630725863284,0.9794336395122716,0.971095758527208
199999645,2.8262236973906205,0.9393939393939394,0.9423057290901532,0.944524028906528
199999644,2.945476331128082,0.9830866807610994,0.9833169412649364,0.9790727091020462
